,Created,Message,Status
237,2025-09-04 18:52:55.533,"{""notificationType"":""AutoSnapshot"",""sn"":""8B514208"",""pictureID"":""1123655565562748928"",""time"":1757011967000,""rotate"":""normal"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B514208/1123655565562748928/thumbnails/152000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUxNDIwOC8xMTIzNjU1NTY1NTYyNzQ4OTI4L3RodW1ibmFpbHMvMTUyMDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MjgyMzE3NX19fV19&Signature=gDo-ytdalkOt7gXGD6DEWhTSu5DtjyCbHh4icFiBoi5MtSUFTNYra6jmjpeG-1eeUc31cED3mwV5wUQzeTA6hq6W9YL~ozjz3qeUJmT3KErl3vT5EGgGO50ar7I-kJzpK2hchC6cz35wT5KWPetbSYMjWuAn5Watycm5AQKVCTgWwnTS~y2Gvj805K7e3cKnGD8Q4Dsx-ea3VuSAHCtSx0ivhyilXGKENex~HZ4YwY5abtdiCTSNqfEO1QtPnZkdIdltAR0KwZKp~nBss8QS5vuTLEB7Kudv7FzJbGftDOtySYufVKZrfoPfoE3k8mCsKpR9ROExDPaGlTuBZrjIbw__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":99768,""tripID"":""6040816a-a338-4ade-87ad-c79c2872f811"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757011966616,""time"":1757011967000,""speed"":5.506,""heading"":2.04,""coordinate"":[-74.1656644,4.755391883,2575.461914],""hDop"":49,""vDop"":82},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""UCAd15vUcDH/Q9iIZZ9l9kY6uYtM3LGpAxpZqF7G68M="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
242,2025-09-04 18:55:48.901,"{""notificationType"":""AutoSnapshot"",""sn"":""8B514208"",""pictureID"":""1123656272030343168"",""time"":1757012137000,""rotate"":""normal"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B514208/1123656272030343168/thumbnails/164000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUxNDIwOC8xMTIzNjU2MjcyMDMwMzQzMTY4L3RodW1ibmFpbHMvMTY0MDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MjgyMzM0OH19fV19&Signature=kq~4K2iy7zERDM~y3tlzfz2UDIKbleweKgAFTUBL0kvKWMdzWMfDndReQ5LfAq14GRkXO~0hySMsUzmpkAWLoFFAuhvZaDIucZ1BAI6Ek3hhPd85CK8lkWuu7qtf0WplRgcpkVJ1rJvffyARNhcJ0Mrx2W3oE3NKywZB5DjzOBL4IER0~pmqp7A4p3-cnDi4s1E81w18rdqwXbBa0MGDXT52EnRzgg82XpXodv2L18ftnzrY-Tb8SpCqjdtmU3cI0b~zP5LvnJk1heGxzC6~wI6CxMg8iylnx4jCcPrJzKJODdEza7WDfNVob0MTMq0pL3jyIyZy-MFZaIw-XI2k7g__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":113493,""tripID"":""6040816a-a338-4ade-87ad-c79c2872f811"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757012136997,""time"":1757012137000,""speed"":0.243,""heading"":2.04,""coordinate"":[-74.16537602,4.75524185,2590.913086],""hDop"":63,""vDop"":97},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""w55BCYPFapnqhS3NO3v8hVIsGMNqzC30C+HTjbOfmTU="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
257,2025-09-04 23:19:10.685,"{""notificationType"":""AutoSnapshot"",""sn"":""8B514208"",""pictureID"":""1123722573302079488"",""time"":1757027945000,""rotate"":""normal"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B514208/1123722573302079488/thumbnails/10000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUxNDIwOC8xMTIzNzIyNTczMzAyMDc5NDg4L3RodW1ibmFpbHMvMTAwMDAuanBnIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzcyODM5MTUwfX19XX0_&Signature=OY4HZPVf1xneaHIn9WY-DgVlGCacktz~irxJPkVxvyU5AqBikAn5Dy-guBua-QMNKiiwxuvXqWwrHyXoA2ZBO-UbMOTFXd~aqZadcBtBVeV8~pIaiF3QxqOawutn3Pz7FT18m2udqQVW3H1G6Mn-XaJNxpsYcsaOihwLZ~h-VtkiV3nLiqSIb~FEbP9FPev0YoJgrxGqagiuGh7k9cLvumpjKd3ikSaBWBUsbUx0L721zQx89z39~9Brdza77TVhCDq4dXUiPiWGAnUr0sAVwDKHg4krGRkaW6xbESLZ4VbVCwIJhjxa2WB9jHE~2IzbTfgsFPkxoUT6vKq9ELdXLQ__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":76046,""tripID"":""558cc8f4-118c-45be-a8fd-2508e6d5feb9"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757027944723,""time"":1757027944000,""speed"":0.394,""heading"":2.04,""coordinate"":[-74.16553943,4.75545295,2574.675049],""hDop"":57,""vDop"":99},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""cmLQJiVe1FIP3RVtGTYMdhtg1Hp6++821ONP/9frSS4="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
266,2025-09-04 23:21:36.829,"{""notificationType"":""AutoSnapshot"",""sn"":""8B514208"",""pictureID"":""1123723185141981184"",""time"":1757028090066,""rotate"":""normal"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B514208/1123723185141981184/thumbnails/140066.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUxNDIwOC8xMTIzNzIzMTg1MTQxOTgxMTg0L3RodW1ibmFpbHMvMTQwMDY2LmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MjgzOTI5Nn19fV19&Signature=jt-91za8ouoS0ljRumQXqwImFhZXiMKrnBysu-o9Mst3IHcvbRpmPtlRCyQXjkB8pmdXfSKxhpT1-DrZuIz~Kw9-8rwEOWsNBueXa5M3sqEmEZYBdUVQM~AMTJ83ulDOY7q~bwvwIw3fWuVn1M7FsDhLJX3im19bj0MJKICegD9QlCM3kJfyXvbmuD2~Ut4igpPCte4P4YKRtksFatBhboAmeo9whsxpOgK1DdoZUDKNrHT9YOD5159q04cGG2o7fSAbphglq3C8X7TIiJb5Ut-vcYhYXdHbUrZY~KFU-yxekcu6Nu2xQCNKSf2neDK6f~y4YL-KChAAfX13YV4Uug__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":78026,""tripID"":""558cc8f4-118c-45be-a8fd-2508e6d5feb9"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757028090203,""time"":1757028090000,""speed"":0.019,""heading"":139.77,""coordinate"":[-74.16564907,4.755275933,2574.927979],""hDop"":52,""vDop"":78},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""PguU0EE869oDwojgiW6zg1Xbs74EC8rEOMrt/d1L/nc="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
303,2025-09-05 22:13:50.719,"{""notificationType"":""AutoSnapshot"",""sn"":""8B514208"",""pictureID"":""1124068519089152000"",""time"":1757110424000,""rotate"":""normal"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B514208/1124068519089152000/thumbnails/8000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUxNDIwOC8xMTI0MDY4NTE5MDg5MTUyMDAwL3RodW1ibmFpbHMvODAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzI5MjE2MzB9fX1dfQ__&Signature=LFyTIP0WCCL5ClLtUnyjcLtt3dQPflrhP8KKwIJsCxd2wpD-NVbl4qmMgflY2c6~-y-1~SZ~7Mmbe8Ed9rgIf6zqzzqowWvd7cFxmPhPcWM4zty45ZOTJhNBJe8I4lRRNZ4rDY~G52lSdKgLSU0NxL0tWlHlx0UmYP~pdJ2GEULJxHcyyo81wJrUeIsrwAYMKESAnorNcrgVDcpmMP4-IjEyh6EmmSIKdwZuVj0Cd0gZkfmTPT939GlWRLTZD4AH1b9XzWdMOPMTusTkMNS7qRZUcpJHy38gfJDp-Ke~6a9YvBTS7eVkEQHGFQhC~cJBr5ieVSYGIEkIUEKnA1jUQg__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":91339,""tripID"":""dadba259-b40e-43e1-a713-3b2d50c485ea"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757110423324,""time"":1757110424000,""speed"":1.083,""heading"":225.57,""coordinate"":[-74.16580987,4.755332933,2573.64502],""hDop"":57,""vDop"":92},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""+YIME3d7WDKsycgvrYKykg39xunXcpvnZjc2eI6P7RY="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
309,2025-09-05 22:19:02.220,"{""notificationType"":""AutoSnapshot"",""sn"":""8B514208"",""pictureID"":""1124069822985019392"",""time"":1757110733200,""rotate"":""normal"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B514208/1124069822985019392/thumbnails/304200.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUxNDIwOC8xMTI0MDY5ODIyOTg1MDE5MzkyL3RodW1ibmFpbHMvMzA0MjAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MjkyMTk0Mn19fV19&Signature=FLYkqCI1pCSTNkuhXz5FylVIZnngfpXrKLmnSJb7Is5YWtJh2J4-pnerKZyVu6HQN6JII83sH~IguNAHv1PStdqcxRsUPEFOZS~V2T2nidZXseeABG4hOHkjw3C9-dhazVy2vBXVVhws~-23snZLqz~vO0ip~my6jkOuWMAC7vFXpaA1GS6rMcDpUpO8FPN2KNUAApeAGx7wvaOvjbOQmVR~RyAamTI-IgGymBBozLRs8XDogiaOcOmYyCWHy3U8vACeG1eXJkDYkYXQ3YcLWjLiSt2CxMR8M46a~0vlTdlQePYXzYmcy1H~tAld2y4A~-w0XwOFAp3TBOb~JRQZ6w__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":105217,""tripID"":""dadba259-b40e-43e1-a713-3b2d50c485ea"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757110733111,""time"":1757110734000,""speed"":0.059,""heading"":225.57,""coordinate"":[-74.1656894,4.7552602,2572.188965],""hDop"":55,""vDop"":91},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""0sR2/DK2VEG+vGW6iOHWaARaEy2DBjRMxzTSLmh+UZo="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
432,2025-09-08 13:30:29.572,"{""notificationType"":""AutoSnapshot"",""sn"":""8B514208"",""pictureID"":""1125023976670765056"",""time"":1757338220000,""rotate"":""normal"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B514208/1125023976670765056/thumbnails/16000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUxNDIwOC8xMTI1MDIzOTc2NjcwNzY1MDU2L3RodW1ibmFpbHMvMTYwMDAuanBnIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzczMTQ5NDI5fX19XX0_&Signature=aOi7e3OUgt1-azjcKEHBv4uo-2ZlmMjB0xVgsiIIdS6m2I9gCqI2nEDbMJLtTLHAWL8hsod46wIzisBsFF-RxvnmFyaL6jXuEgeWNBK8Vu8YLlhFCoGa8Gam5ERa5LJRo3wKxFadYfMwyD2Z-sanPc-CpcUneuHrZBCEL5fvj8CccurWiA9ga6ZiUvVtMDLU4WYvTC1FEqQQ9i~Z4sCCnIUlFH0Zf~CHFYMpbc~EKsx20z2rUHX2z9iduSaQd7LZLCXimjBy7fxHq1ZRkQdCwf1rcydtIs45LvqOWortqADYz~Whkc25eJgCXYH3X-0QPHouJJs2N9TznX3mflRnvw__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":123283,""tripID"":""6acaca70-9b87-462d-aa0b-39e78a893663"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757338219259,""time"":1757338218000,""speed"":0.161,""heading"":189.38,""coordinate"":[-74.16560755,4.75522205,2575.970947],""hDop"":52,""vDop"":81},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""Wn12eV105g4C20RZsTxlRKHG21yL6qow4uE9FiG7rMA="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
436,2025-09-08 13:35:32.572,"{""notificationType"":""AutoSnapshot"",""sn"":""8B514208"",""pictureID"":""1125025248203382784"",""time"":1757338527000,""rotate"":""normal"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B514208/1125025248203382784/thumbnails/302000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUxNDIwOC8xMTI1MDI1MjQ4MjAzMzgyNzg0L3RodW1ibmFpbHMvMzAyMDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzE0OTczMn19fV19&Signature=BmvK9jyniLPBSZ-PmwMjqu88hVt1E-J4dpXRZYdx986U2Z4qUm3198ORkXkuXRmqC-gWktDdSUEUdzSX-W~wZtYzT6Jbr1Rg6KAGhZhoeWvbdFX6Z5sL-fCdZSJjuzruYaoVKdqztx~axZ~8eALLg2oR5pZkSUFsct5EtIoNwN1ahqvQw5gpEGr6cUiGfNRjDG6dxC6A4pilM41ND~JoKR9GmSqWlOZzz4DW7UxNZlGnBmwpRe60nufgQd3nrwOrnSqE-Zc96s-vzUBRZ4f-ces2mAt6YvPlBbBSeCGgw0Ry4t2JMQ4oIiCifZrJO7~6LfccjRiBYnvvH2KPlHRfHw__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":111288,""tripID"":""6acaca70-9b87-462d-aa0b-39e78a893663"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757338526788,""time"":1757338526000,""speed"":0.019,""heading"":189.38,""coordinate"":[-74.1656302,4.755240567,2576.888916],""hDop"":52,""vDop"":77},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""JxszoDGvP0D5JVfGE98sld3sVR4+8YFWWlE5FLw5RGs="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
584,2025-09-12 19:31:01.772,"{""notificationType"":""AutoSnapshot"",""sn"":""8B514208"",""pictureID"":""1126564260957265920"",""time"":1757705453000,""rotate"":""normal"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B514208/1126564260957265920/thumbnails/4000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUxNDIwOC8xMTI2NTY0MjYwOTU3MjY1OTIwL3RodW1ibmFpbHMvNDAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzM1MTY2NjF9fX1dfQ__&Signature=T0Svn9sNT8DvRF~wCovybedrn9UZatklUkZxkKRU2peaGA5qjyU0-oSIS-Svp3afkMYbxs94AwaKtah~CPWBt3TIhhhLYARQNOr1q22pvMaEf05IcmjdTA0uzqvkz3wO4oMl3VX0Ce1cOp90lph555~fFWjnD7NJMndpwXP5ysgbjoZnuXsx4g2bpcnSqHZWNyt2UGmHO6qJgL6RR26JhDYwHg-rfVUaUNHym9dmlY0sZim3F1slbh7GI-FVLkf8LthQmyISgNx63EENUiUwil28VmMZlwObbpgLAgTJEke65he1Qs9dA7Y86UMhOlBDedQ0cdackhcmStGn6pxQtg__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":105025,""tripID"":""e3bd3905-4494-4a6a-a8ff-e02f2fe7cd91"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757705452453,""time"":1757705452000,""speed"":0.154,""heading"":1.29,""coordinate"":[-74.16567645,4.755326567,2588.308105],""hDop"":52,""vDop"":84},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""k84KgTIs5mU5yL9qd0/j9JGVp8QInXU5LTm6lMtl9fM="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
592,2025-09-12 19:37:46.920,"{""notificationType"":""AutoSnapshot"",""sn"":""8B514208"",""pictureID"":""1126565942432768000"",""time"":1757705854066,""rotate"":""normal"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B514208/1126565942432768000/thumbnails/398066.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUxNDIwOC8xMTI2NTY1OTQyNDMyNzY4MDAwL3RodW1ibmFpbHMvMzk4MDY2LmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MzUxNzA2Nn19fV19&Signature=jmyfZblhKr15e3F-ACJntaozKlF170SY4bdwgewwXILHngx24WpMMQr6Fe5xv~BcGlT1PB5jdn0ScdS12yDT1BKuIugPaOPlryDfz4N1IIczzk30BkBjmDYhA~z9a92KMy6bBpF3vY~9M6io26mFFZpIWXddDx2NM3~sBriIuy4eWblroCwOEDW5DxuI1HQK4q9BoRptj5TUJUZwqC6xCswzePtUGu3qcD2V9cABduTb1Jb8JNYiXCmQTpLXxtszWJrOJWMsWv3Q-EIX82E2qW1J0HXslyDwGJitrLtdQlKiJ8tAMeLhsx0aFPU2G~s5GV7zg7ddznJtPkAR8P20hA__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":107352,""tripID"":""e3bd3905-4494-4a6a-a8ff-e02f2fe7cd91"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1757705853928,""time"":1757705854000,""speed"":0.061,""heading"":1.29,""coordinate"":[-74.16566297,4.755317567,2584.272949],""hDop"":51,""vDop"":75},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""s8C/v1ptEWop3A3rImq/iyP7xbJeuWCtRVCIJQeYsPk="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
